"","time","name","chairman","id","party","academic","education_fill","text","agenda","statement_number"
"701",15H 23M 0S,"Anni Matthiesen",FALSE,"168","(V)",FALSE,"No Academic Eduction","
    Det betyder egentlig, som jeg hører hr. Jacob Mark, at man er parat til også at sætte forældrenes frie skolevalg over styr. Altså, man er egentlig parat til at gå så vidt, at forældrene jo så formentlig også vil komme til at skulle køre rigtig langt for at få børnene i skole eller for den sags skyld passet. Dermed er man jo egentlig parat til på en eller anden måde at droppe forældrenes ret til at kunne vælge en skole, som de måske synes passer bedst til deres barn.
    ",NA,294
"702",15H 25M 0S,"Jacob Mark",FALSE,"15788","(SF)",FALSE,"No Academic Eduction","
    Det er jo en større debat om det frie skolevalg. Jeg mener ikke nødvendigvis, at det, at man ændrer tilskudssystemet, vil betyde, at der bliver længere for forældrene. Det vil betyde, at nogle af de skoler, der har mange børn med forældre, der er meget velhavende, vil få mindre i tilskud, og skoler, der har mange udsatte børn, vil få mere. Det vil også betyde, at de skoler, der  eventuelt ikke løfter integrationen, ikke vil få tilskud. Hvorfor skulle vi give tilskud til nogen, der bidrager til at skade integrationen?
    I forhold til det frie skolevalg er det rigtigt, at jeg faktisk gerne vil diskutere, om vi skal begrænse det frie skolevalg lidt. For typisk er sådan, at det frie skolevalg kun er frit for de elever, der er mobile, og de mobile elever er ofte dem, der kommer fra familier, der er ressourcestærke. Det er ikke så frit for de elever, der ikke er mobile, og som alligevel kun lige kan bevæge sig hen til den nærmeste skole, fordi deres forældre ikke kan køre dem; de har måske engang råd til offentlig transport.
    ",NA,296
"703",15H 25M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Tak. Jeg vil gerne starte med at slå fast, at Det Konservative Folkeparti deler Dansk Folkepartis ønske om at få sat en stopper for friskoler, der modarbejder integrationen i Danmark. De skoler, som modtager statstilskud, skal leve op til at drive en skole på et demokratisk grundlag, som lever op til friskolelovens krav om frihed og folkestyre. Derfor har vi også været med til at stramme op i forhold til tilsynet med de frie grundskoler, hvor der bl.a. også indgår en godkendelsesordning for nye grundskoler, som skal sikre, at nye skoler fra start af lever op til friskolelovens krav om frihed og folkestyre. De stramninger, som vi har været med til at beslutte, ser ud til at virke, da flere skoler allerede nu har fået frataget statstilskuddet, og der er yderligere nogle skoler, som er under skærpet tilsyn.
    Det Konservative Folkeparti ser med stor alvor på skoler, som ikke lever op til loven. Dem skal vi være konsekvente over for, men det skal gøres inden for rammerne af grundloven og de internationale konventioner. Derfor kan vi ikke støtte beslutningsforslaget her.
    ",NA,298
"704",15H 26M 0S,"Alex Ahrendtsen",FALSE,"18","(DF)",TRUE,"Academic Eduction","
    Vores vurdering er, at det lever op til grundloven og konventionen. Hvis det nu viser sig, at det også er ministeriets vurdering, når de der spørgsmål, som ministeriet har rejst, er afklaret og bekræfter det, er Det Konservative Folkeparti så rede til at støtte beslutningsforslaget?
    ",NA,300
"705",15H 26M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    I Det Konservative Folkeparti er vi optaget af, at den fælles aftale, som vi lige har indgået og lige har behandlet her i Folketingssalen den 15. marts, nu får lov til at virke i praksis. Med den har vi strammet tilsynet på skolerne. Vi har strammet op i forhold til godkendelsesproceduren ved start af friskoler, og vi er selvfølgelig optaget af at holde øje med, at det nu kommer til at virke i praksis.
    Derudover er vi optaget af at sikre bedre integration, og derfor har vi jo også været med til det her udspil om parallelsamfund og sikring af bedre integration i dagtilbud og skoler, som vi i øjeblikket forhandler. Det er noget af det, som vi er meget optaget af. Og så er vi selvfølgelig optaget af, at den lov, vi vedtager herinde, bliver overholdt, og at det i modsat fald vil få konsekvenser.
    ",NA,302
"706",15H 26M 0S,"Alex Ahrendtsen",FALSE,"18","(DF)",TRUE,"Academic Eduction","
    Men det, jeg spurgte om, var, om Det Konservative Folkeparti er rede til at støtte beslutningsforslaget, hvis det viser sig, at det lever op til både grundloven og konventionen, sådan som vi i Dansk Folkeparti vurderer det.
    ",NA,304
"707",15H 27M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Jeg kan forstå, at der er flere vurderinger af det notat, som er kommet fra Justitsministeriet. Der er flere, der læser og tolker det på forskellig vis. Men når vi får et notat, som siger, at beslutningsforslaget rejser væsentlige spørgsmål i forhold til grundlovens § 70 og Den Europæiske Menneskerettighedskonvention, er det ikke noget, som vi kan stemme for.
    ",NA,306
"708",15H 27M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","
    Jeg synes egentlig, at Dansk Folkepartis ordfører har fat i noget centralt her. Nu er det jo i sidste ende Højesteret og Den Europæiske Menneskerettighedsdomstol, der skal afgøre, om det er mest strid med grundloven og Den Europæiske Menneskerettighedskonvention, men det er jo en god skik herinde, synes jeg, at vi beder Justitsministeriet om en juridisk vurdering, før vi vedtager noget lovgivning. Derfor synes jeg også, det er helt rimeligt, at der ligger det her notat. Nu må vi jo så få afklaret, hvad det er for nogle svar, der er på de væsentlige spørgsmål, som Justitsministeriet henviser til. Det må vi bruge udvalgsbehandlingen til. Det er derfor, at vi har en udvalgsbehandling. Men hvis udvalgsbehandlingen viser, at beslutningsforslaget er inden for rammerne af grundloven og konventionen, hvis det er Justitsministeriets vurdering – ikke deres dom, men deres vurdering – kan Det Konservative Folkeparti så støtte beslutningsforslaget? Det er vel et rimeligt spørgsmål at stille.
    ",NA,308
"709",15H 27M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Som jeg svarede hr. Alex Ahrendtsen lige før, er vi optaget af, at den aftale, som vi rent faktisk lige har behandlet her i Folketingssalen, nemlig den 15. marts – det er ikke mere end lige 3 uger siden – får lov til at virke. I den aftale har vi jo strammet op på tilsynet, og vi har strammet godkendelsesreglerne for oprettelse af friskoler. Jeg synes, det er god skik at være tro mod den aftale, vi nu har lavet, og at den selvfølgelig skal have lov til at virke i praksis.
    ",NA,310
"710",15H 28M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","
    Det er jeg meget enig i, og jeg tror faktisk også, at de skærpede tilsynsregler, vi har aftalt, kommer til at virke i praksis, men de kommer til at virke, i forhold til om friskolerne leve op til kravet om frihed og folkestyre. Det fortæller intet om, hvorvidt skolerne samtidig kommer til enten at understøtte eller undergrave integrationen. Vores vurdering er, at de nuværende friskoleregler, selv om friskolerne lever op til alle kravene om frihed og folkestyre, alligevel undergraver integrationen. Derfor mener jeg ikke, det er rimeligt at koble det her beslutningsforslag til den aftale om skærpet tilsyn. Det er to forskellige ting.
    Det forslag, som Dansk Folkeparti har fremsat, handler om, at selv om de lever op til friheds- og folkestyrekravet, selv om de står snorlige og underviser i Hal Koch fra morgen til aften, vil vi alligevel stille et krav om, at de skal påvise, at de understøtter integrationen, hvis de har mere end 50 pct. børn med udenlandsk baggrund. Derfor er det vel uanset den aftale om det skærpede tilsyn rimeligt at spørge Det Konservative Folkeparti: Kan Det Konservative Folkeparti støtte det her beslutningsforslag, hvis det er inden for rammerne af grundloven og Den Europæiske Menneskerettighedskonvention?
    ",NA,312
"711",15H 28M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Det kan jo kun blive en gentagelse af de svar, jeg har givet. Altså, vi er optaget af at sikre bedre integration. Vi er optaget af, at skolerne er med til at fremme integrationen. Derfor har vi været med til at skærpe tilsynet, og i det tilsyn, som Styrelsen for Undervisning og Kvalitet er med til at lave, ligger der jo også, at de på den måde holder øje med, om skolerne også er med til at sikre en god integration.
    ",NA,314
"712",15H 28M 0S,"Jacob Mark",FALSE,"15788","(SF)",FALSE,"No Academic Eduction","
    Tak for det. Og beklager, at det var lige på falderebet, men jeg bliver bare nødt til at sige, at i lovgivningen ligger der frihed og folkestyre-kravet, altså at friskolerne og privatskolerne skal leve op til frihed og folkestyre, og det er det, man kan lave tilsyn på. Og det er rigtig godt, at vi har fået styrket tilsynet med, at man skal leve op til frihed og folkestyre-kravet.
    Men vil ordføreren anerkende, at der i frihed og folkestyre-kravet ikke ligger, at skolerne skal arbejde med at sikre god integration? Det ligger der ikke i det. Er ordføreren enig i det?
    ",NA,316
"713",15H 28M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Jeg er enig i, at der i ordet frihed og folkestyre-krav ikke ligger integration. Men idet man går ud og laver tilsyn med, hvordan man driver skolerne i forhold til økonomi, i forhold til undervisningsmaterialer og de ting, som de fører tilsyn med, kan man jo sige, at hvis ikke de ligesom lever op til de regler, som vi har fastsat, og underviser med f.eks. undervisningsmateriale, som ikke ligger i loven, så lever de jo ikke op til at være med til at sikre en god integration. Så det ligger jo i det, men ikke i de ord.
    ",NA,318
"714",15H 28M 0S,"Jacob Mark",FALSE,"15788","(SF)",FALSE,"No Academic Eduction","
    Ja, altså, det, der ligger i frihed og folkestyre, er hverken undervisningsmateriale eller den måde, lærerne underviser på. Så det handler ikke om god integration; altså, det gør det bare ikke. Så derfor kunne jeg godt tænke mig at høre ordføreren om noget. For jeg tænker, at ordførerens parti også er interesseret i, at vi får integreret folk bedre og sørger for, at folk mødes på tværs. Jeg kunne godt tænke mig at høre ordførerens bud på, hvad man så skal gøre. Altså, hvad skal man gøre, for at de her børn bliver integreret i det danske samfund, og for at sikre, at det sker?
    ",NA,320
"715",15H 29M 0S,"Brigitte Klintskov Jerkel",FALSE,"17141","(KF)",NA,"284","
    Det er jo netop noget af det, som ligger i det udspil, som Det Konservative Folkeparti har været med til at lave sammen med regeringen, om vores parallelsamfundsstrategi. Og det er jo faktisk noget af det, vi sidder og forhandler i øjeblikket, og som vi også skal senere i dag ovre i Undervisningsministeriet. Det er jo netop at være med til, at vi sikrer en god integration, at vi sikrer, at børnene lærer sproget og eleverne kan dansk i skolen og på den måde kan indgå i det danske samfund.
    ",NA,322
"716",15H 29M 0S,"Alex Ahrendtsen",FALSE,"18","(DF)",TRUE,"Academic Eduction","
    Tak, formand. Jeg har den store fornøjelse at forsøge at konkludere og svare på de mange indvendinger, der har været til dette beslutningsforslag. Og mens talerpulten kører op, finder jeg lige mine papirer. Tak for debatten. Jeg synes, den har været utrolig spændende og levende. Jeg vil begynde med at rose to ordførere, som jo virkelig har læst beslutningsforslaget og de ord, som det er skrevet med, og det er hr. Mattias Tesfaye fra Socialdemokratiet og hr. Jacob Mark fra SF. Socialdemokratiet siger ja, SF siger måske, hvis der kan arbejdes med det i udvalget, og det er vi jo kun glade for. Så har beslutningsforslaget jo sin oprindelse hos Socialdemokratiet, som ikke rigtig kunne gøre sig færdige med at få det fremsat. Det har vi så gjort. Vi stillede os den opgave, at det skulle holde sig inden for konventionerne og inden for grundloven, for det, vi gerne vil, er jo at få et bredt flertal og få regeringen bag forslaget. Det er mig en gåde, at regeringen ikke har kunnet sige ja til dette forslag.
    Hvad handler det så om? Jeg bliver nødt til lige at gentage det, for der er blevet læst en hel masse ind i forslaget. Det handler om friskoler, hvor 50 pct. eller flere af eleverne har en udenlandsk baggrund. Disse skoler skal kunne dokumentere, at de ikke modarbejder integrationen. Det er det, forslaget handler om. De skal kunne dokumentere det. Altså skal de leve op til nogle kriterier. Der er allerede i dag kriterier, som friskolerne skal leve op til. Nu lægger vi så et integrationskriterium ind. Lever de op til det, har de fortsat tilskuddet, og ikke nok med det: De skoler, hvor der er mindre end 50 pct., bliver ikke berørt af det. Det er det, man kalder indirekte forskelsbehandling, og det må man godt have i Danmark. Grundloven tillader det, konventionen tillader det, og Menneskerettighedsdomstolen tillader det også, hvis den indirekte forskelsbehandling er saglig og proportional.
    Det er jo der, det for alvor bliver spændende. Det, der f.eks. handler om proportionalitet, er jo, om der i en elevsammensætning er en overrepræsentation af elever fra udsatte boligområder. Det står der i beslutningsforslaget. Det er bl.a. også baggrunden for ghettoplanen. Regeringen har jo fremlagt sin ghettoplan. Den er lang, og den er også god langt hen ad vejen. På side 25 har regeringen jo foreslået, at der i daginstitutioner højst må være 30 pct. børn med en udenlandsk baggrund, og det gælder både for de offentlige og for de private. Er der så en forskel til vores forslag? Den eneste forskel er jo, at vi er mere rummelige. Vi går faktisk op til 50 pct. Det er en indirekte saglig og proportional forskelsbehandling, som regeringen har i sin ghettoplan, og som derfor er lovlig. Vi har gjort det på samme måde.
    Der er jo en lang række gode argumenter for B 68. Man kunne jo sagtens lave et forslag, der skulle vise, at alle friskoler ikke modarbejder integrationen, men det ville være absurd, for hvis der er skoler med 95 pct. elever med dansk baggrund, skal de så leve op til det? Nej, man skal udvælge de skoler, der har en reel udfordring. Det er en saglig, proportional vurdering. Så oplister B 68 også nogle kriterier, og der kan komme andre kriterier. Vi kan i udvalgsbehandlingen diskutere, om de er saglige. Hvis vi nu målrettede det her krav direkte mod muslimske friskoler, ville det være direkte diskrimination. Det er derfor, vi har forsøgt at finde et kriterium, der afgrænser de problematiske skoler, så vi rammer de skoler, der har udfordringer, og friholder dem, der ikke har.
    Kl. 15:44
    Så vil jeg også bare gøre opmærksom på, at man i Norge er gået skridtet videre. Der har man i praksis afvist en række muslimske friskoler. Når man kan i Norge, ville man også her kunne gøre, hvad vi har foreslået i B 68, for det er langt mindre omfattende end det, man har gjort i Norge. Så vil jeg også bare sige, at der er en lang række konkrete sager, som bl.a. dokumentaren »Moskeerne bag sløret« har afsløret, om de muslimske friskoler, der viser, at der er et meget konkret problem. Vi har mange tilsynssager både om almindeligt tilsyn og skærpet tilsyn med muslimske friskoler. Jeg tror, at omkring halvdelen af de sager, der er, omhandler muslimske friskoler. Det er også en saglig begrundelse.
    Det er derfor, at det undrer mig, at regeringen i sin iver for at sige nej til dette forslag henviser til Justitsministeriets notat. For Justitsministeriets notat er virkelig interessant. Det siger ingen steder, kære Venstre, kære Liberal Alliance, kære Konservative, kære regering, at beslutningsforslaget er i strid med grundloven eller i strid med konventionerne. Det står ingen steder. Der står til gengæld, at forslaget rejser nogle spørgsmål på grund af nogle forskellige forhold. De spørgsmål kunne regeringen jo få besvaret, hvis de havde sagt ja til beslutningsforslaget.
    Så jeg er egentlig ret skuffet over, at regeringen ikke er med på det her. Vi har jo hidtil haft et fortrinligt samarbejde med ministeren. Jeg ved ikke, om det er Venstre, der har hevet i håndbremsen – det kan godt lyde sådan på debatten i dag – men jeg synes egentlig, det er ret beskæmmende. Sidst vi havde en sag om friskoler i salen, fik Socialdemokratiet skældud af undertegnede, og i dag vil jeg altså gerne skælde Venstre ud. Jeg synes simpelt hen, det er for slapt. Ordføreren svarer ikke på de spørgsmål om ghettoplanen og den parallelitet, der er til vores beslutningsforslag. Ordføreren tager ikke hensyn til, at indirekte diskrimination er lovlig, så længe den er saglig og proportional. Det er ganske enkelt for dårligt af et stort, regeringsbærende parti som Venstre. Det er ikke godt nok, vil jeg sige til fru Anni Matthiesen. Der skal bedre argumenter på bordet, hvis vi skal tage jer alvorligt i disse sager.
    Derfor er det jo en glæde for mig, at hr. Jacob Mark og SF sammen med Socialdemokratiet er villige til at gå ind i en politisk drøftelse i udvalgsbehandlingen, og jeg håber meget på, at vi kan finde en model, som vi alle kan se os i. Skulle det så bevirke, at regeringen synes, det kunne være fornuftigt at snakke med os, så er vi også villige til det. Det kræver selvfølgelig, at Venstre kommer ned fra den høje hest og tager imod den hånd, SF egentlig har rakt frem i dag. Om det sker, skal jeg ikke kunne sige, men at det er nødvendigt, viser tingenes tilstand på friskoleområdet jo med al tydelighed. Med disse ord vil jeg takke for debatten. Det har været meget spændende og selvfølgelig også oplysende, og der har været nogle overraskelser undervejs, især fra hr. Jacob Mark, som jeg endnu en gang gerne vil takke for den åbenhed, han har vist. Med disse ord vil jeg slutte for denne omgang.
    ",NA,324
"717",15H 30M 0S,"Anni Matthiesen",FALSE,"168","(V)",FALSE,"No Academic Eduction","
    Tak. Jeg syntes jo, at ordføreren selv lagde op til, at jeg selvfølgelig også var nødt til at tage ordet. Jeg kan jo i hvert fald starte med at sige, at Venstre ikke har hevet i nogen håndbremse; ordføreren fik det næsten til at lyde, som om Venstre havde gjort det. Altså, regeringen står samlet om det her. Det håber jeg også at ordføreren fik med, bl.a. i ministerens tale.
    Noget af det, jeg godt kunne tænke mig at spørge lidt interesseret ind til, er, om der slet ikke er noget i det notat, vi har fået fra Justitsministeriet, som giver Dansk Folkepartis ordfører nogen bekymringer.
    ",NA,326
"718",15H 30M 0S,"Alex Ahrendtsen",FALSE,"18","(DF)",TRUE,"Academic Eduction","
    Det er jo selvfølgelig ærgerligt, at det er en samlet regering, der står bag afvisningen. Det gør mig bare endnu mere bekymret.
    Med hensyn til Justitsministeriets notat vil jeg sige: Jo, man skal altid lytte til jurister og især Justitsministeriets jurister, når de siger, at der er væsentlige spørgsmål. Men de spørgsmål skal vi jo så have besvaret. Det betyder egentlig bare, at juristerne siger: Vi kan godt håndtere det her, men der er nogle ting, vi skal have svaret på, inden den er inden for skiven. Der kunne regeringen jo bare have sagt: Det er et fint beslutningsforslag, I har, men juristerne har lige hejst nogle flag. De ting skal vi have ordnet, og kan vi få styr på dem, så kører det. Det har regeringen ikke gjort, og det har ordføreren heller ikke gjort, og det er derfor, at det er beskæmmende for især Venstre, som jeg synes har været noget nølende i dag.
    ",NA,328
"719",15H 30M 0S,"Anni Matthiesen",FALSE,"168","(V)",FALSE,"No Academic Eduction","
    Jeg kunne egentlig godt her som mit sidste spørgsmål tænke mig at få ordføreren til at forklare mig, hvordan ordføreren ser på begrebet væsentlige spørgsmål. Det kan måske være, at man nogle gange tolker ordene forskelligt. Jeg kunne egentlig godt tænke mig at høre Dansk Folkepartis beskrivelse af væsentlige spørgsmål.
    ",NA,330
"720",15H 30M 0S,"Alex Ahrendtsen",FALSE,"18","(DF)",TRUE,"Academic Eduction","
    Altså, nu er det Justitsministeriets jurister, der har benyttet ordene væsentlige spørgsmål, og derfor er det jo oplagt, at ordføreren stiller det spørgsmål til Justitsministeriet: Hvad betyder væsentlige spørgsmål? Hvad ligger der i det ordvalg? Og kan det løses?
    Jeg hæfter mig bare ved, at der ingen steder står, at det strider mod grundloven eller mod konventionen – ingen steder – og derfor er der et politisk rum for handling, hvilket både Socialdemokratiet og SF har anerkendt.
    ",NA,332
"721",15H 31M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","
    Mange tak. Vi skal i dag diskutere den midlertidige beskyttelsesstatus for flygtninge, som daværende justitsminister Mette Frederiksen fik vedtaget i februar 2015. Det har været en god ordning, som siden er blevet udbygget, altså siden folketingsvalget. I Socialdemokratiet har vi derfor ikke nogen problemer med at støtte det her lovforslag, som grundlæggende betyder, at de eksisterende regler kan fortsætte.
    Det her lille lovforslag kommer næppe til at betyde alverden i den sammenhæng, men eftersom ministeren er forpligtet til at fremsætte forslaget om ændring af reglerne, skal der ikke lyde nogen kritik for det herfra.
    Med de ord kan vi støtte forslaget, altså sådan at vores egen politik kan få lov til at fortsætte.
    ",NA,335
"722",15H 32M 0S,"Martin Henriksen",FALSE,"70","(DF)",FALSE,"No Academic Eduction","
    Tak for det. Jeg kan gøre det ganske kort. Det er Dansk Folkepartis opfattelse, at loven i store træk fungerer efter hensigten, hvorfor vi også støtter det lovforslag, som ligger her, og som jo dybest set lægger op til, at man ophæver revisionsbestemmelsen og viderefører de paragraffer, som allerede er i lovgivningen i dag.
    Loven har jo bl.a. skabt øget mulighed for at hjemsende herboende udlændinge med flygtningestatus, og det skulle vi jo gerne have meget mere af. Så vi støtter lovforslaget med en opfordring til ministeren om at gøre endnu mere for at sørge for, at herboende udlændinge med flygtningestatus og deres familiemedlemmer bliver sendt tilbage til deres oprindelsesland.
    ",NA,337
"723",15H 32M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jamen i så fald vil jeg også fatte mig i nogenlunde korthed. Vi synes, at den her ordning er en rigtig, rigtig god idé, da den skaber mulighed for, at vi kan sende personer, der ikke længere har et presserende beskyttelsesbehov, hjem igen.
    Derudover understreger ordningen min gennemgående holdning til, at når man f.eks. er flygtning i Danmark, så skal det være af midlertidig karakter. Det skal vi gøre klart for dem, der kommer hertil som flygtninge, men selvfølgelig skal det også indarbejdes i loven. Når det er sagt, er jeg optaget af, at tingene foregår på en ansvarlig og ordentlig måde. Derfor er det vigtigt, at vi evaluerer ordningen og kontrollerer, at alt går ordentligt til, samt at ordningen har de ønskede effekter.
    Jeg må notere mig med tilfredshed, at ordningen ser ud til at fungere efter hensigten, og der er ikke nogen grund til at fortsætte en løbende evaluering, da ordningen har vist sit værd og endda med et positivt resultat. Således støtter Venstre lovforslaget om ophævelse af den løbende revision af ordningen. Tak.
    ",NA,339
"724",15H 32M 0S,"Nikolaj Villumsen",FALSE,"68","(EL)",FALSE,"No Academic Eduction","
    Tak for det. Regeringen foreslår med dette lovforslag at ophæve revisionsbestemmelsen i lovgivningen om midlertidig beskyttelsesstatus. Da man under den tidligere regering tilbage i 2015 indførte den nye midlertidige beskyttelsesstatus, var det ud fra en antagelse om, at visse flygtninge ikke behøver den samme sikre status i Danmark som konventionsflygtninge. Når den nuværende regering mener, at det er vigtigt at opretholde den status, må man jo forstå, at det er, fordi regeringen mener, at det snart kan være relevant for flygtninge fra eksempelvis Syrien at vende hjem.
    Først og fremmest får man jo lyst til at spørge, hvilken planet regeringen lever på. Hvad er det i sol og vind, der får regeringen til at tro, at den forfærdelige borgerkrig i Syrien snart er ovre? Jeg vil blot opfordre ordførerne til at forestille sig, at de havde muligheden for at spørge befolkningen i Ghouta eller i Afrin-områderne i Syrien, om situationen er blevet forbedret inden for de seneste måneder, hvor deres landsbyer, deres huse, deres byer er blevet sønderbombet af Assad, af Erdogan og af Putin.
    Hvis regeringen vil ændre noget på den forfærdelige situation, der er i Syrien, så er det jo ikke med det her lovforslag, man gør det. Så var det oplagte sted at starte jo, at man sagde klart fra over for de overgreb, der foregår, eksempelvis fra Erdogans og ekstreme islamisters side, som angriber befolkningen og Danmarks allierede i Afrin-området i Syrien.
    Ser man på fakta, menes mere end 500 civile at være dræbt alene i Afrin; mere end 150.000 er drevet på flugt. Så hvis regeringen mente det seriøst, når man taler om at hjælpe i nærområderne, var det jo oplagt, at udenrigsministeren sagde klart fra over for det angreb, som Danmarks NATO-allierede sammen med ekstreme islamister foretager lige nu i Afrin, men det er ikke sket. Resultatet er, at titusinder af civile er blevet jaget på flugt, at kampen mod Islamisk Stat er blevet svækket. Så meget må man sige, der er i regeringens fokus på hjælp i nærområderne; så meget må man sige, der er i regeringens ellers højt besungne prioritet: at bekæmpe Islamisk Stat.
    Men ud over at regeringen åbenbart har en ret naiv idé om, at der er fred og stabilitet på vej i Syrien, så er selve indholdet af det her forslag også noget, som efter Enhedslistens opfattelse er helt forkert. Vi mener ikke, at krigsflygtninge har mindre behov for stabilitet og sikkerhed end andre flygtninge. Vi er imod politikken om, at man aktivt skal adskille børn fra deres forældre, som jo desværre startede under den sidste regering, og som med den nuværende regering er blev udvidet fra 1 til 3 år.
    Vi mener, at det er fuldstændig grotesk at fratage børn, der befinder sig midt i krigshelvedet i Syrien, mulighed for at blive familiesammenført med deres forældre i Danmark. Det er et svigt over for børnene, som er helt ubegribelig umenneskeligt, og man behøver ikke at være professor i børnepsykologi for at kunne forstå, at det er farligt og skadeligt at befinde sig midt imellem Assad, Islamisk Stat og ekstreme islamister i den syriske borgerkrig.
    Men det er ikke kun os i Enhedslisten, der er kritiske over for det her lovforslag. FN's UNHCR kritiserer i høringssvaret den aktive adskillelse af børn og forældre; det samme gør Red Barnet, der i høringssvaret påpeger, at det er et brud på børnekonventionen, da  den pålægger Danmark og andre lande at sikre en hurtig og human behandling af familiesammenføringssager. Ligeledes kritiserer Dansk Flygtningehjælp begrænsningen af familiesammenføring og påpeger, at nogle flygtninge bliver så desperate over, at deres familie og børn skal opholde sig i krigszonen, at de vender tilbage til Syrien på trods af voldsom fare for dem selv. Endelig slår Dansk Flygtningehjælp fast, at man også er fuldstændig uforstående over for, at flygtninge, som netop er flygtet fra krig, skulle have mindre behov for stabilitet og sikkerhed end andre flygtninge. Den kritik deler Enhedslisten selvfølgelig fuldt ud.
    Vi ønsker en afskaffelse af den midlertidige beskyttelsesstatus, så vi i tråd med Flygtningenævnets praksis før 2015 giver alle flygtninge lige ret til sikkerhed. Enhedslisten er altså imod forslaget, da vi ønsker, at alle flygtninge skal have ret til varig og stabil sikkerhed, før de kan udsendes af Danmark.
    ",NA,341
"725",15H 33M 0S,"Laura Lindahl",FALSE,"1504","(LA)",NA,"204","
    Tak for det. Med lovforslaget vil man ophæve revisionsbestemmelsen, der indgik i forhold til den midlertidige beskyttelsesstatus for asylansøgere, som søgte med en baggrund i en særlig situation i hjemlandet. Ministeriet har jo nu evalueret lovgivningen og fundet, at den fungerer fuldstændig i overensstemmelse med den politiske intention, man havde, da man lavede lovændringen. Den intention deler Liberal Alliance, og vi stemmer naturligvis for at afskaffe revisionsbestemmelsen.
    ",NA,343
"726",15H 33M 0S,"Sofie Carsten Nielsen",FALSE,"100","(RV)",TRUE,"Academic Eduction","
    Tak. Hvis jeg ikke husker forkert, var Liberal Alliance i december 2015 med til at sikre flertallet for, at den her revisionsbestemmelse blev indført. Som jeg husker debatten – ordføreren må jo korrigere mig – var vi et flertal, der ønskede revisionsbestemmelsen indført, fordi der var tale om en midlertidig situation. Det har vi så forskellige holdninger til, hvordan man skulle håndtere, men den midlertidige situation var også argumentet for, at der skulle indføres en revisionsbestemmelse. Det var en hastelov og en midlertidig situation, der skulle tages op til revision, i forhold til om trykket på de danske grænser stadig var sådan, at det var nødvendigt at have den her lov.
    I Radikale Venstre ønsker vi, at revisionsbestemmelsen bevares. Vi ønsker jo også en anden lov, men vi ønsker, at revisionsbestemmelsen bevares. Vil ordføreren redegøre for, hvorfor ordføreren mener, at revisionsbestemmelsen skal ophæves, når man i 2015 også var med til at få den indført?
    ",NA,345
"727",15H 33M 0S,"Laura Lindahl",FALSE,"1504","(LA)",NA,"204","
    Jamen fuldstændig som ordføreren er inde på, var det her noget, vi indførte midlertidigt, da vi skulle evaluere det. Nu kan vi jo bare se, at det er fuldstændig i tråd med den politiske intention. Og vi mener sådan set, at det er rimeligt, at når man kan komme hjem igen, skal man hjem igen. Det mente vi på det tidspunkt, hvor vi indførte det her og gjorde det midlertidigt, og nu synes vi, det giver mening at gøre det permanent, og derfor støtter vi ophævelsen af revisionsbestemmelsen.
    ",NA,347
"728",15H 33M 0S,"Sofie Carsten Nielsen",FALSE,"100","(RV)",TRUE,"Academic Eduction","
    Men der var også mulighed for at sende hjem, før den her lov blev indført, og det var også politikken, at man skulle. Det her handler jo også om, at familiesammenføringer tager meget længere. Argumentationen for det var, at der var en akut situation. Mener ordføreren fortsat, at der er en akut situation, der berettiger den lov, eller er det noget andet, der gælder nu?
    ",NA,349
"729",15H 33M 0S,"Laura Lindahl",FALSE,"1504","(LA)",NA,"204","
    [Lydudfald] ... hele tiden ment det samme. Vi mener, at det er fint at give beskyttelse, når der er behov for det, men når der ikke længere er behov for det, mener vi, at man skal hjem. Vi mener sådan set også, at det giver mening at sige, at når man vurderer, at det er midlertidigt – det kan man sagtens have forskellige holdninger til, hvad er, og hvor lang tid er – giver det ikke mening at lave familiesammenføring i den periode. Derfor synes vi, at det her giver mening.
    ",NA,351
