"","V1","V2","time","name"
"200"," 14:13
    
      Formanden (Pia Kjærsgaard","
    Altså, det, der ligger i aftalen og lovgrundlaget osv., er, at hvis takstnedsættelsen over Storebælt får negative konsekvenser for overfarten mellem Spodsbjerg og Tårs, vil overfarten skulle kompenseres. Men det skal vi jo først konstatere, og vi har ikke nogen forventning om, at det vil have negative effekter. Så det følger ikke, at fordi prisen over Storebælt sættes ned, skal prisen på overfarten Spodsbjerg-Tårs også sættes tilsvarende ned. Det vil være noget, der i så fald skal betales af bilisterne på Storebælt. Nej, det, der følger, er, at hvis det får negative konsekvenser for overfarten Spodsbjerg-Tårs, skal vi kigge på det.
    ","14:13","Ole Birk Olesen"
"201"," 14:13
    
      Lennart Damsbo-Andersen (S","
    Værsgo.
    ","14:13","Pia Kjærsgaard"
"202"," 14:14
    
      Formanden (Pia Kjærsgaard","
    Som jeg sagde, har det jo været et anerkendt princip, at priserne følges ad, og jeg tror også, at alle – det gælder også kollegaerne herinde – er klar over, at det så betyder, at det er dem, der kører over Storebælt, der må betale for, at priserne bliver fastholdt på den sydlige, men også på den nordlige, hvis det er, det er nødvendigt, hvilket netop er en del af aftalen om i det hele taget at bygge en fast forbindelse over Storebælt, så det er jo en konsekvens af den beslutning, man tog i 1986.
    Jeg kan så bare på vegne af borgerne på både den ene og den anden side af Langelandsbælt spørge: Hvor lang tid skal der gå, inden ministeren så beslutter sig for, at det er det samme princip, der skal være gældende, og at det ikke er Sund & Bælt, der skal bestemme, hvad taksterne skal være, men at det er ministeren og partierne i Folketinget, der skal gøre det?
    ","14:14","Lennart Damsbo-Andersen"
"203"," 14:14
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Værsgo, ministeren.
    ","14:14","Pia Kjærsgaard"
"204"," 14:15
    
      Formanden (Pia Kjærsgaard","
    Altså, det, man må forstå, er, at de bilister, der krydser Storebælt, ikke alene betaler for deres egen overfart, de betaler også for alt mulig andet – de betaler for, at togene kører over; de betaler, for at der kan komme midler i Infrastrukturfonden; de betaler for, at vejene på Fyn bliver udvidet – så de betaler meget mere end det, det koster at køre over Storebælt.
    Med Spodsbjerg-Tårs-overfarten forholder det sig helt anderledes, for her får man penge, hver gang man sejler over. Så det følger ikke naturligt, at fordi de, der betaler for for meget, nu skal betale for lidt mindre. Det følger ikke naturligt deraf, at de, der i forvejen får tilskud, skal have et endnu større tilskud.
    ","14:15","Ole Birk Olesen"
"205"," 14:15
    
      Lennart Damsbo-Andersen (S","
    Værsgo.
    ","14:15","Pia Kjærsgaard"
"206"," 14:16
    
      Formanden (Pia Kjærsgaard","
    Det var lige før, at ministeren kom til at tale, ligesom statsministeren gjorde engang, kan jeg høre. Men hvad angår det her, er brugerne af færgefarten i princippet ligeglade med, hvor pengene kommer fra, og om der skal betales et underskud eller ej af Sund & Bælt til Danske Færger A/S.
    Det, det handler om, er, hvad det koster, når man skal køre over. Hvad koster det, når man skal have sin bil eller sine passagerer, sin lastbil eller de varer, man skal have fragtet, med over? Hvad koster det? Det er jo det, der har betydning. Jeg har spurgt den erhvervs- og landdistriktsansvarlige minister om det her tidligere i dag, og han siger, at det har en betydning for udviklingen i landdistrikterne, hvad taksterne er.
    Derfor er det også naturligt for mig at spørge på vegne af alle de mennesker, der bor i omegnen, altså nord for eller øst og vest for den færgefart: Hvornår bliver taksterne sat ned på Spodsbjerg-Tårs-overfarten, og hvilken sammenhæng bliver det i?
    ","14:16","Lennart Damsbo-Andersen"
"207"," 14:16
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren for sit sidste svar, værsgo.
    ","14:16","Pia Kjærsgaard"
"208"," 14:16
    
      Formanden (Pia Kjærsgaard","
    Jamen altså, det koster at transportere sig. Nu bliver det lidt billigere at transportere sig over Storebælt, men det betyder ikke, at det skal være lidt billigere alle andre steder, hvor det koster noget at transportere sig. Det følger ikke af det, at fordi det er billigere at komme over Storebælt, skal det f.eks. også være billigere at komme med Molslinjen på Kattegat; det følger heller ikke af det, at det skal være billigere at komme til Bornholm; og det følger heller ikke af det, at det nødvendigvis skal være billigere at komme fra Spodsbjerg til Tårs.
    Men vi har en forpligtelse, hvis det har negative konsekvenser for trafikken på Spodsbjerg-Tårs, at vi sænker taksterne, til at kigge på det og eventuelt øge tilskuddet.
    ","14:16","Ole Birk Olesen"
"209"," 14:16
    Forhandling
    
      Formanden (Pia Kjærsgaard","
    Tak for det, og spørgsmålet er afsluttet.
    Hermed er spørgetiden afsluttet.
    Det sidste punkt på dagsordenen er:
    
      2) 1. behandling af lovforslag nr. L 156:
    
    
      Forslag til lov om ændring af udlændingeloven. (Skærpede regler om udvisning af kriminelle udlændinge).
    
    Af udlændinge- og integrationsministeren (Inger Støjberg).
    (Fremsættelse 28.02.2018).
    ","14:16","Pia Kjærsgaard"
"210"," 14:17
    (Ordfører)
    
      Christian Rabjerg Madsen (S","
    Forhandlingen er åbnet. Hr. Christian Rabjerg Madsen, Socialdemokratiet.
    ","14:17","Pia Kjærsgaard"
"211"," 14:21
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Få emner har tiltrukket sig så stor medieopmærksomhed som spørgsmålet om udvisning af kriminelle udlændinge af Danmark. Gang på gang har vi oplevet sager, hvor selv hårdkogte udenlandske kriminelle har undgået udvisning med henvisning til retten til respekt for privat- og familieliv i artikel 8 i den europæiske menneskerettighedskonvention, den, der hedder EMRK.
    Særlig sagerne med Gimi Levakovic og bandelederen Shuaib Khan, som på trods af omfattende kriminalitet ikke kan udvises, har givet anledning til frustration og debat om, hvorvidt Danmark nu også udnytter det spillerum til at udvise kriminelle udlændinge, som menneskerettighederne efterlader nationalstaterne.
    Det er Socialdemokratiets klare holdning, at udlændinge, der misbruger deres ophold i Danmark til at begå kriminalitet, intet har at gøre i det danske samfund. De skal udvises, og de skal sendes hjem. Samtidig er det selvfølgelig vores klare holdning, at de internationale konventioner skal overholdes. Men der skal ikke herske nogen tvivl om, at vi ønsker, at Danmark strækker konventionerne til det yderste i kampen for at sende udenlandske kriminelle hjem.
    Derfor har Socialdemokratiet også med stor interesse noteret sig, at Institut for Menneskerettigheder i forlængelse af en gennemgang af omkring 400 domsafgørelser konkluderede, at danske domstole overfortolker menneskerettighederne og altså undlader at udvise kriminelle i sager, hvor der ellers er mulighed for det. Direktør for instituttet, Jonas Christoffersen, udtalte i den forbindelse til BT, at Danmark ikke skal beskytte menneskerettigheder, der ikke eksisterer. Og vi har åbenbart troet i det juridiske miljø, at de danske domstole bare gjorde det, som Menneskerettighedsdomstolen sagde. Det kan vi så til vores store overraskelse konstatere ikke er tilfældet.
    Selvfølgelig skal Danmark ikke beskytte menneskerettigheder, der ikke eksisterer, særlig ikke, hvis de ikkeeksisterende rettigheder betyder, at hårdkogte udenlandske kriminelle forbliver i Danmark i sager, hvor man kunne have udvist dem. Som glødende tilhænger af menneskerettighederne er det tværtimod stærkt fortvivlende, at menneskerettighederne primært diskuteres herhjemme, når de beskytter hærdede vaneforbrydere og voldsmænd fra at blive sendt hjem; vaneforbrydere og voldsmænd, som intet har at gøre i Danmark.
    Derfor støtter Socialdemokratiet op om tiltag, også i lovgivningen, der kan bidrage til, at Danmark under hensyntagen til den europæiske menneskerettighedskonvention udviser så mange udlændinge som muligt. Det er også grunden til, at Socialdemokratiet i forlængelse af bandepakke III bakker op om de tiltag, vi behandler i dag, med L 156, om end jeg ligesom flere af høringsparterne er i tvivl om, hvorvidt regeringens tiltag vil have den reelle virkning, altså at flere kriminelle udlændinge udvises. Det forhold, at man skriver gældende ret ned i forarbejderne til udlændingeloven og ændrer ordlyden, så en betinget udvisning fremover hedder en advarsel, har jeg svært ved at se kan give en forventning til, at det vil føre til flere udvisninger. Der er jo tale om de samme regler. Vi ved alle, at Den Europæiske Menneskerettighedsdomstol anlægger en dynamisk fortolkningsstil. Skal vi så stå her i salen, hver gang lovarbejderne skal opdateres, for at sikre os, at anklagemyndigheden og ikke mindst domstolene kan følge med? Det virker noget uhensigtsmæssigt. Loven er med andre ord en tynd kop te, og jeg frygter, at lovændringen ligesom tidligere lovændringer om samme emne vil have en stærk begrænset effekt, om nogen overhovedet.
    Derfor agter Socialdemokratiet også at bruge udvalgsbehandlingen til at få afdækket, om regeringen nu også reelt går til den yderste grænse af den europæiske menneskerettighedskonvention, eller om der findes yderligere tiltag, vi i Folketinget med fordel kunne tage for at få sendt flere kriminelle udlændinge hjem. Eksempelvis undrer det, at regeringen ikke for alvor har efterprøvet Institut for Menneskerettigheders påstand om, at danske domstole overfortolker den europæiske menneskerettighedskonvention, ved at gennemgå de sager, som instituttet opfordrer til man gennemgår. Derudover kan ministeren se frem til at svare på spørgsmål om, hvor mange flere udvisningsdomme ministeren med lovforslaget forventer, samt om de ændrede regler ville have haft betydning eller får betydning for typer som Gimi Levakovic og Shuaib Khan.
    Med de ord kan jeg meddele, at Socialdemokratiet støtter lovforslaget.
    ","14:21","Christian Rabjerg Madsen"
"212"," 14:21
    
      Martin Henriksen (DF","
    Tak. Der er en kort bemærkning fra hr. Martin Henriksen, Dansk Folkeparti.
    ","14:21","Pia Kjærsgaard"
"213"," 14:22
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Jeg synes sådan set, at meget af det, hr. Christian Rabjerg Madsen siger, er rigtigt, men spørgsmålet står jo så tilbage: Hvis nu det her lovforslag er så langt, som vi kan gå inden for Den Europæiske Menneskerettighedskonvention – og det er der jo mange der mener er sådan, det forholder sig – og hvis der så på et eller andet tidspunkt kommer en ny sag med en bandeleder, eller hvad ved jeg, som ikke bliver udvist, efter det her lovforslag er trådt i kraft, for der skal nok komme sådan en sag eller to på et eller andet tidspunkt, vil Socialdemokratiet så være indstillet på, at man så går længere end konventionen, altså at man går ud over konventionen? For på et eller andet tidspunkt bliver man jo nødt til at træffe valget, om det vigtigste er at udvise kriminelle udlændinge, f.eks. bandeledere, eller om det vigtigste er at overholde konventionerne.
    ","14:22","Martin Henriksen"
"214"," 14:22
    
      Christian Rabjerg Madsen (S","
    Værsgo.
    ","14:22","Pia Kjærsgaard"
"215"," 14:23
    
      Formanden (Pia Kjærsgaard","
    Som jeg sagde, er det Socialdemokratiets opfattelse og holdning, at vi skal strække konventionen til det absolut yderste, og det er det, jeg i virkeligheden er i tvivl om sker her. Når man lytter til Institut for Menneskerettigheder, kan man jo få den klare opfattelse – og de er trods alt eksperter her og har gennemgået en lang række sager – at danske domstole faktisk overfortolker menneskerettighederne. Og det er jo derfor, at vi med udgangspunkt i deres analyse bør gennemgå sagerne i større omfang end det, regeringen og ministeren har gjort i den her sag, for at komme så langt, som vi overhovedet kan, inden for menneskerettighederne, så langt, som vi overhovedet kan komme og dermed få udvist de kriminelle udlændinge, som har misbrugt vores gæstfrihed til at begå kriminalitet her i Danmark.
    Så Socialdemokratiet er klar til at gå så langt, som vi overhovedet kan, inden for menneskerettighedskonventionen, men jeg har mine tvivl om, hvorvidt vi med det her forslag gør det. Og det undrer mig egentlig lidt, når man har været vidne til den retorik, der har været brugt i forbindelse med det her spørgsmål fra eksempelvis ministerens side. Der bør, synes jeg, når man lytter til debatten, være et flertal i Folketinget, der ønsker at gå til kanten af konventionen.
    ","14:23","Christian Rabjerg Madsen"
"216"," 14:23
    
      Martin Henriksen (DF","
    Hr. Martin Henriksen.
    ","14:23","Pia Kjærsgaard"
"217"," 14:24
    
      Formanden (Pia Kjærsgaard","
    Jamen jeg er sikker på, at ministeren vil sige, at ministeren går til kanten af konventionen, og ellers kan ministeren jo rette mig på et eller andet tidspunkt. Og hvis ordføreren spørger i udvalgsbehandlingen, om det her går til kanten, eller om man kan gå længere, er jeg også ret sikker på, at svaret vil være, at man ikke kan gå længere. Og så er spørgsmålet jo så til Socialdemokratiet igen: Er det så Socialdemokratiets opfattelse, at det lovforslag, der ligger her, går langt nok? Ønsker Socialdemokratiet at gå længere, og hvis man ønsker det, hvordan ønsker man så at gå længere? Mener man fra Socialdemokratiets side, at man inden for konventionen kan stramme mere op med det lovforslag, der ligger her, og er man så parat til det? Eller er man i yderste konsekvens parat til også at gå ud over konventionen, fordi det i sidste ende er det vigtigste, at vi kommer af med de kriminelle udlændinge – det er det, der vægter tungest – og så er det knap så vigtigt, hvorvidt vi overholder de forskellige artikler, i det her tilfælde Den Europæiske Menneskerettighedskonvention?
    ","14:24","Martin Henriksen"
"218"," 14:24
    
      Christian Rabjerg Madsen (S","
    Værsgo.
    ","14:24","Pia Kjærsgaard"
"219"," 14:25
    
      Formanden (Pia Kjærsgaard","
    Jeg er jo ikke jurist eller ekspert i menneskerettigheder som sådan, men som lægmand, når man iagttager den debat, der har været om spørgsmålet, og når man hører, hvad chefen for Institut for Menneskerettigheder siger, så får man jo det meget klare indtryk, at vi kan gå længere, end det her lovforslag gør. De siger meget klart, at danske domstole laver en overfortolkning og undlader at udvise i sager, hvor der er mulighed for det. Og derfor er det min umiddelbare holdning, at vi kan gå længere end det lovforslag, der ligger, inden for konventionerne, og det vil Socialdemokratiet være klar til. For vi mener, at kriminelle udlændinge, der har begået alvorlig kriminalitet, skal sendes hjem.
    ","14:25","Christian Rabjerg Madsen"
"220"," 14:25
    (Ordfører)
    
      Martin Henriksen (DF","
    Tak til Socialdemokratiets ordfører. Hr. Martin Henriksen, Dansk Folkeparti. Værsgo.
    ","14:25","Pia Kjærsgaard"
"221"," 14:29
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak for det. I forbindelse med forhandlingerne om en ny bandepakke sagde vi fra Dansk Folkepartis side, at vi gerne så, at ud over man diskuterede, hvordan man kunne hæve straffen for nogle af de bandemedlemmer, der var tale om, skulle man også kunne gå ind og udvise flere, end man gør i dag. Det var et ønske, som vi tog med til forhandlingsbordet, fordi det jo desværre forholder sig sådan, at der er mange af dem, som er aktive i bandemiljøerne i dag, som har udenlandsk baggrund, som ikke er danske statsborgere.
    Det kom der jo så et godt Christiansborgkompromis ud af, nemlig at man blev enige om, at man ikke lige kunne blive enige om, hvordan man skulle stramme udvisningsreglerne, men så kunne man til gengæld nedsætte en udvisningsarbejdsgruppe, som så kunne komme med anbefalinger til, hvordan man kunne stramme op. Anbefalingerne og resultatet fra den arbejdsgruppe kom så for noget tid siden, og nu udmøntes dele af anbefalingerne med dagens lovforslag.
    Her lægger man jo bl.a. op til, at der fastsættes retningslinjer for vurdering af, hvornår der for bestemte grupper af kriminelle udlændinge, som begår visse former for kriminalitet, kan ske udvisning, uden at det er i strid med menneskerettighederne. Det er der jo nogle, der går meget op i herinde i Folketinget; det kan vi nok ikke prale af i Dansk Folkeparti. Og på baggrund af det, som der står i udvisningsarbejdsgruppens anbefalinger, må man jo forstå, at det er deres opfattelse – det er også den opfattelse, jeg får, når jeg læser lovforslaget – at hvis det her bliver vedtaget, vil man i begrænset omfang kunne udvise flere, end man gør i dag. Så det vil have en effekt, men en begrænset effekt, og det er trods alt noget, der peger en lille smule i den rigtige retning.
    I Dansk Folkeparti regner vi med at støtte lovforslaget, da vi også har den opfattelse, at det alt andet lige trækker i den rigtige retning. Dog må man sige, at lovforslaget også lægger et loft over, hvor langt man kan gå og må gå i bestræbelserne på at udvise flere kriminelle udlændinge, herunder kriminelle udlændinge, som er aktive i forskellige bander. Jeg forstår lovforslaget sådan, at når det er vedtaget – hvis det bliver vedtaget – vil vi i begrænset omfang, som jeg også var inde på før, kunne udvise flere udlændinge. Men så har vi også nået grænsen.
    Det må jo så betyde, at næste gang der er en kriminel udlænding, som ikke bliver udvist, men hvor vi politisk ønsker at gå ind og udvise, så vil det jo kræve et opgør med den europæiske menneskerettighedskonvention. Det vil i hvert fald kræve, at man går ind og laver nogle helt andre fortolkninger end dem, man har i dag. Jeg forstår lovforslaget sådan, at det her er et forsøg fra regeringens side på, at man udnytter det rum, som der stadig væk er inden for konventionen, men som domstolene ikke har udnyttet fuldt ud, og vi kan selvfølgelig tage en diskussion i udvalgsbehandlingen om, om det rent faktisk forholder sig sådan, men sådan opfatter jeg det i hvert fald.
    Når alt dette er sagt, betragter vi lovforslaget som en forbedring i forhold til, hvad der gælder i dag, hvorfor vi selvfølgelig også regner med at stemme ja. Vi vil dog i udvalgsbehandlingen undersøge, om der kan strammes yderligere op i forhold til at gøre det endnu nemmere at udvise kriminelle udlændinge, for efter vores opfattelse er der også plads til forbedringer her. Nogle af de ting, som vi vil spørge ind til i udvalgsbehandlingen, er nogle konkrete sager, for at se, om vi kan få nogle vurderinger af det.
    Måske kan nogle huske, at for et stykke tid siden, for nogle år siden, var der den såkaldte Gullestrupsag, hvor en vis Ahmed Mohamed stod bag voldtægt. Vi kunne være interesseret i at få oplyst, om man må forvente, at med de præciseringer, som kommer ind i lovgivningen nu, at han ville være blevet udvist dengang. Der er også spørgsmålet om bandelederen Shuaib Khan. Kunne man forvente, hvis det var, at det her lovforslag var vedtaget på daværende tidspunkt, at han så ville stå til en udvisning, og så også, hvad man forventer, at der konkret vil være forskellen på, at man giver betingede udvisninger, og at man giver advarsler.
    Det er nogle af de ting, som vi vil spørge ind til i udvalgsbehandlingen, men vi regner som sagt med, at vi støtter lovforslaget, når det kommer til tredje behandling, og vi håber, at de andre partier, regeringen og Socialdemokratiet og andre, vil være med på at se på, om der ikke er grobund for, at man kan gøre det endnu nemmere at udvise end det, som der bliver lagt op til i lovforslaget.
    ","14:29","Martin Henriksen"
"222"," 14:29
    (Ordfører)
    
      Marcus Knuth (V","
    Tak til hr. Martin Henriksen. Så går vi videre i ordførerrækken, og det er så hr. Marcus Knuth, Venstre. Værsgo.
    ","14:29","Leif Mikkelsen"
"223"," 14:31
    
      Fjerde næstformand (Leif Mikkelsen","
    Vi vil ikke stå model til, at udlændinge, der er blevet beriget med ophold i Danmark, misbruger den tillid og begår kriminalitet. Derfor sikrer vi med lovforslaget her, at vi har bedre betingelser for at kunne udvise udlændinge, der begår kriminalitet. Det har længe været regeringens ambition, det er også noget, vi gik til valg på, og det bygger vi nu videre på.
    Konkret foreslår vi, at vi laver klarere retningslinjer for, hvornår kriminelle udlændinge kan udvises af Danmark. Af lovforslaget fremgår det således, at man ikke længere skal kunne udvises betinget af Danmark. I stedet vil vi lave en advarselsordning uden prøvetid, for vi ønsker nemlig ikke kriminelle udlændinge i Danmark, heller ikke på prøvetid begrundet af en betinget dom. Det nye er altså, at en advarsel skal kunne indgå i domstolens vurdering af, om en kriminel udlænding kan udvises med baggrund i ny begået kriminalitet, uanset hvornår den kriminalitet indbringes for domstolen. Jeg noterer mig også med tilfredshed, at den omtalte advarselsordning kan anvendes på alle udlændinge, også EU-borgere.
    Endnu et punkt, vi vil stramme op på i forhold til de kriminelle udlændinge, er reglerne for, hvornår man skal meddele indrejseforbud. Konkret foreslår vi, at grænsen sættes ned, således at et indrejseforbud nu også meddeles for en kortere periode. Det synes vi er en rigtig god idé, da vi på den måde kan sikre os endnu et godt kort på hånden i forhold til at kunne udvise kriminelle udlændinge.
    Forslagene her udspringer af anbefalinger, der kommer fra den såkaldte udvisningsgruppe, som fulgte af aftalen mellem regeringen, Dansk Folkeparti og Socialdemokratiet om bandepakke III. Vi er glade for, at vi med lovforslaget kan høste frugterne af deres arbejde og endnu en gang bygge videre på vores ambition om, at kriminelle udlændinge skal udvises af Danmark, for de skaber nemlig både omkostninger og utryghed, og derfor støtter Venstre forslaget.
    ","14:31","Marcus Knuth"
"224"," 14:31
    
      Nikolaj Villumsen (EL","
    Tak. Der er en kort bemærkning fra hr. Nikolaj Villumsen. Værsgo.
    ","14:31","Leif Mikkelsen"
"225"," 14:33
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak for det. Man kan sige, at det her lovforslag jo bygger på, at der er sket en dynamisk fortolkning af menneskerettighedskonventionen fra Den Europæiske Menneskerettighedsdomstols side, og at man på den baggrund har bevæget sig i en retning, hvor man har fortolket menneskerettighederne sådan, at det ville blive lettere at udvise kriminelle udlændinge. Det er Venstre og de andre regeringspartier så glade over, som ordføreren også gør det klart.
    Når jeg har taget ordet nu, er det, fordi jeg tidligere fra regeringens side har hørt en enormt stor kritik af, at der foregik en dynamisk fortolkning af menneskerettighederne ved Den Europæiske Menneskerettighedsdomstol. Eksempelvis har justitsministeren sagt, at man skulle vende skuden fuldstændig væk fra den her dynamiske fortolkning. Nu er man så fra Venstres side positiv over for, at der foregår en dynamisk fortolkning. Er det sådan, at man fra regeringens side og fra Venstres side har ændret holdning og nu mener, at det er positivt, at Den Europæiske Menneskerettighedsdomstol fortolker menneskerettighedskonventionen dynamisk og løbende ind i vores samtid?
    ","14:33","Nikolaj Villumsen"
"226"," 14:33
    
      Marcus Knuth (V","
    Ordføreren.
    ","14:33","Leif Mikkelsen"
"227"," 14:33
    
      Fjerde næstformand (Leif Mikkelsen","
    Jeg vil sådan set bare konkludere ved at sige, at alle ændringer af fortolkningen, der gør det nemmere at udvise kriminelle udlændinge, synes vi er positive. Det er også derfor, at regeringen under vores formandskab for Europarådet er gået i spidsen for at se, om man netop kan kigge på en ændring af den fortolkning. Jeg vil sådan set ikke gå dybere end det andet end at sige, at alt, hvad der gør det nemmere at udvise kriminelle udlændinge, synes vi er positivt.
    ","14:33","Marcus Knuth"
"228"," 14:33
    
      Nikolaj Villumsen (EL","
    Spørgeren.
    ","14:33","Leif Mikkelsen"
"229"," 14:34
    
      Fjerde næstformand (Leif Mikkelsen","
    Så nemt slipper ordføreren jo ikke, og det tror jeg heller ikke ordføreren regnede med. Det, som jo er interessant her, er, om det, at man fortolker dynamisk, er et problem i sig selv. Det er jo det, som man har hørt fra regeringen tidligere, altså fra eksempelvis justitsministeren, der sagde, at man ville vende skuden væk fra, at der overhovedet foregik en dynamisk fortolkning, og at man skulle tilbage til kernen. Det, som sker nu, er jo at der er sket en dynamisk fortolkning, som man så er glad for. Så er man positiv, altså har man ændret holdning til en dynamisk fortolkning fra Menneskerettighedsdomstolens side i Venstre og regeringen? Ja eller nej?
    ","14:34","Nikolaj Villumsen"
"230"," 14:34
    
      Marcus Knuth (V","
    Ordføreren.
    ","14:34","Leif Mikkelsen"
"231"," 14:34
    
      Fjerde næstformand (Leif Mikkelsen","
    Jamen jeg vil holde mig til det, jeg sagde før. Jeg har ikke tænkt mig at stå her og fortolke, hvad justitsministeren har ment. Jeg står bare fast ved, at alt, hvad der gør det nemmere at udvise kriminelle udlændinge, er positivt, og det er det, vi hæfter os ved her.
    ","14:34","Marcus Knuth"
"232"," 14:34
    (Ordfører)
    
      Nikolaj Villumsen (EL","
    Med det siger vi tak til Venstres ordfører. Så er det netop hr. Nikolaj Villumsen, Enhedslisten. Værsgo.
    ","14:34","Leif Mikkelsen"
"233"," 14:39
    
      Fjerde næstformand (Leif Mikkelsen","
    Tak for det. Det her lovforslag stiller jo grundlæggende spørgsmål ved den danske regerings politik. Det har været regeringens politik at bruge det danske formandskab for Europarådets Ministerkomité til at angribe Den Europæiske Menneskerettighedsdomstol for sin dynamiske fortolkning af Den Europæiske Menneskerettighedskonvention. Med justitsministerens egne ord, som jeg også tidligere citerede nede fra min plads i Folketingssalen, kunne man høre på et samråd for et års tid siden her i Folketinget, at skuden skulle vendes, skuden skulle vendes væk fra den dynamiske fortolkning. Den kritik har sågar Socialdemokratiet bakket op om. Det er jo et angreb på Menneskerettighedsdomstolen, som selvfølgelig er blevet positivt modtaget i en række hovedstæder rundtomkring i Europarådets medlemslande. Det er klart, at præsident Erdogan, præsident Putin og den ungarske leder Orbán og andre slyngler, som er i spidsen for medlemslande i Europarådet og er godt og grundigt trætte af hele tiden at blive trukket for Den Europæiske Menneskerettighedsdomstol af deres borgere og dømt og kritiseret for deres krænkelser af grundlæggende rettigheder, synes, det er dejligt, at et demokratisk land som Danmark kritiserer Menneskerettighedsdomstolen.
    Baggrunden fra regeringens side har været, at Menneskerettighedsdomstolens tolkning af artikel 8 i Den Europæiske Menneskerettighedskonvention om retten til privatliv og familieliv har forhindret udvisning af kriminelle fra Danmark. Men som det klart fremgår af det her lovforslag, har den dynamiske fortolkning fra Domstolen flyttet sig på netop udvisningsområdet, så det er blevet lettere at udvise kriminelle udlændinge. Så hvis der skulle være nogen som helst logik i regeringens holdning til Den Europæiske Menneskerettighedsdomstol, burde det jo være skidt, og så burde det her forslag være et forslag, der kritiserede, at der var sket en dynamisk fortolkning, for det ville være i tråd med det, som justitsministeren for et år siden sagde til Folketinget var regeringens politik, nemlig at stoppe den dynamiske fortolkning. For skulle skuden ikke vendes væk fra den dynamiske fortolkning? Åbenbart ikke! For os, der hele tiden har talt for, at menneskerettighederne ville være brugelige, hvis ikke de blev tolket ind i vores samtid, er udviklingen i Menneskerettighedsdomstolens tolkning jo ikke underlig. Det ville være absurd, hvis brevhemmeligheden kun gjaldt traditionelle breve, men ikke e-mails, ligesom det er positivt, at Menneskerettighedsdomstolen har fortolket netop artikel 8 i Den Europæiske Menneskerettighedskonvention sådan, at homoseksuelle par også har ret til familieliv.
    Jeg er glad for, at regeringen har ændret holdning i den her sag og nu anerkender vigtigheden af en dynamisk fortolkning af menneskerettighedskonventionen fra Den Europæiske Menneskerettighedsdomstol. Jeg vil bare ønske regeringen velkommen i klubben. Jeg går selvfølgelig ud fra, at det også betyder, at regeringen vil indstille sit angreb på Menneskerettighedsdomstolen, som man ellers har brugt det danske formandskab til. Det er et angreb, som med den tidligere danske ambassadør ved Europarådets ord risikerer at underminere hele menneskerettighedssystemet. I Danmark har vi heldigvis et godt domstolssystem, der ikke lider under korruption eller andre dårligdomme. Dette domstolssystem skal selvfølgelig have frihed til at lave en konkret vurdering i de enkelte sager, og den frihed skal vi selvfølgelig ikke tage fra domstolene. Det er vigtigt for os i Enhedslisten. Derudover vil jeg opfordre regeringen til at lytte til henvendelsen fra Institut for Menneskerettigheder, der i deres høringssvar påpeger, at forslagets retningslinjer ikke er tilstrækkeligt omfattende, da de ikke inddrager en række relevante domme og dermed ikke løser den opgave, regeringen selv har pålagt sig.
    Afslutningsvis vil jeg takke regeringen for dens kursændring i forhold til den dynamiske fortolkning af menneskerettighederne og opfordre til, at det fører til et stop for det danske formandskabs angreb på Menneskerettighedsdomstolen og samtidig sige, at vi fra Enhedslistens side ikke deler målsætningen i forslaget om at gå til grænsen af menneskerettighederne. Menneskerettighederne er en absolut minimumsgrænse for, hvordan man fra statens side kan tillade sig at behandle mennesker i vores samfund. Fra Enhedslistens side er det ikke et mål at gå efter den laveste fællesnævner, for vi mener klart, at kriminelle skal straffes, men hensynet til børnenes og familiens rettigheder skal også tages med i den vurdering, som domstolene foretager sig.
    ","14:39","Nikolaj Villumsen"
"234"," 14:39
    (Ordfører)
    
      Laura Lindahl (LA","
    Tak til hr. Nikolaj Villumsen. Den næste i rækken er fru Laura Lindahl, Liberal Alliance. Værsgo.
    ","14:39","Leif Mikkelsen"
"235"," 14:40
    
      Fjerde næstformand (Leif Mikkelsen","
    De tre forslag, som det her lovforslag samlet lægger op til, er jo blevet gennemgået fint af de tidligere ordførere, så jeg tror bare, jeg vil redegøre for min grundlæggende holdning, som er, at begår man et brud på straffeloven i Danmark, og er man ikke er dansk statsborger, så burde man ikke være her. Det står der så en masse konventionsmæssigt i vejen for, men jeg tror, de fleste af os synes, det virker ret absurd, at vi gang på gang tvinges til at beholde personer i Danmark, som tydeligvis ikke vil Danmark. Så derfor bør man naturligvis gå så langt, som man overhovedet kan, for at mindske gruppen af kriminelle udlændinge, som vi ikke kan udvise. Så har vi jo set nogle relativt fodslæbende domstole i de her sager, og vi har set en udvisningspraksis i landene omkring os, hvor man er gået længere end os, på trods af at formuleringen er rimelig klar i vores lovgivning. Det bliver man selvfølgelig nødt til at tage ansvar for politisk, så man sikrer, at vi går lige så langt som landene omkring os og etablerer nogle retningslinjer. Det støtter Liberal Alliance, og vi støtter samlet set lovforslaget.
    ","14:40","Laura Lindahl"
