"","V1","V2","time","name"
"326"," 14:57
    
      Rasmus Prehn (S","
    Spørgeren.
    ","14:57","Christian Juhl"
"327"," 14:58
    
      Tredje næstformand (Christian Juhl","
    Det er alligevel helt unødigt provokerende, at Trafikstyrelsen sender en plan i høring, som er i strid med de indgåede aftaler og forventninger, der er på det her område, og at det bliver tolket af Nordjyske Stiftstidende, som om der hverken er gennemkørende tog til Frederikshavn eller betjening af lufthavnen.
    Vi er helt med på, at der er nødt til at være et valg, og der er det jo, jeg så antyder, at man kunne forestille sig, at der på nogle tider af døgnet er gennemkørende tog til Frederikshavn, og på andre tider ikke, men løbende betjening af lufthavnen. Det ville jo netop kunne lade sig gøre.
    Der er det da unødigt provokerende, at Trafikstyrelsen sender noget i høring, som antyder, at ingen af delene reelt set kan lade sig gøre. Det er da med til at skræmme kunder væk og gør, at hele opbakningen til de investeringer, vi foretager, bliver mindre. Kan ministeren ikke elaborere lidt på det?
    ","14:58","Rasmus Prehn"
"328"," 14:58
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:58","Christian Juhl"
"329"," 14:58
    
      Tredje næstformand (Christian Juhl","
    Men det er jo en del af den plan for 2022, som er sendt i høring, at togene skal ende i lufthavnen. Det er ikke en del af planen for 2022, at der hverken skal gå tog til Frederikshavn eller til lufthavnen.
    Der må man jo i Nordjylland bare give sit besyv med og sige, hvad man synes er bedst. Synes man, det er bedst med halvtimesbetjening af lufthavnen, eller synes man, det er bedre med lidt mindre betjening af lufthavnen og til gengæld betjening af Frederikshavn?
    Det er nu sendt i høring, og det kan alle nordjyder svare på. Og der vil måske være forskellige synspunkter i den sag. Men vi skal jo så træffe nogle beslutninger, som er bedst for Nordjylland som helhed.
    ","14:58","Ole Birk Olesen"
"330"," 14:59
    
      Rasmus Prehn (S","
    Spørgerens sidste spørgsmål.
    ","14:59","Christian Juhl"
"331"," 14:59
    
      Tredje næstformand (Christian Juhl","
    Det her er jo nok så meget et spørgsmål om tiden efter 2025 og ikke perioden fra 2022 til 2025. For det er jo der, man ser det store problem er. Og der synes jeg ministeren skal forholde sig til følgende: Kan man ikke forestille sig, at der også efter 2025 – det er i hvert fald det, der er bred politisk opbakning til – skal være fjerntog til Aalborg Lufthavn? For planen bliver jo opfattet sådan, at man kun har enkelte gennemkørende tog, men ellers er det mest en lokal betjening, der er af Aalborg Lufthavn.
    Der synes jeg ministeren skulle komme på banen og sige, at det også skal bringes op til yderligere politiske drøftelser; det er ikke Trafikstyrelsen, der skal diktere det her. Jeg synes, at den måde, de har fået tumlet rundt i manegen på her, er højst malplaceret.
    ","14:59","Rasmus Prehn"
"332"," 14:59
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:59","Christian Juhl"
"333"," 15:00
    
      Tredje næstformand (Christian Juhl","
    Det er op til en politisk beslutning, som jeg også har redegjort for i mit svar. Det er noget, som hr. Rasmus Prehn og jeg kommer til at tage stilling til, og som andre folketingsmedlemmer kommer til at tage stilling til, primært i Transportudvalget, naturligvis. Og man kan beslutte det ene; man kan beslutte det andet.
    I Trafikstyrelsens plan står det jo åbent, at man kan gøre både det ene og det andet. Der er lagt op til, at togene i 2022 kører til lufthavnen, og det er også i henhold til de ønsker, der har været fra de partier, der har besluttet at bygge banen til lufthavnen.
    ","15:00","Ole Birk Olesen"
"334"," 15:00
    Forhandling
    
      Tredje næstformand (Christian Juhl","
    Tak til transport-, bygnings- og boligministeren. Og tak til hr. Rasmus Prehn for dagens indsats.
    Hermed er spørgetiden afsluttet.
    Det næste punkt på dagsordenen er:
    
      2) 1. behandling af lovforslag nr. L 140:
    
    
      Forslag til lov om ændring af udlændingeloven og integrationsloven. (Opholdstilladelse ved pensionering til tidligere ansatte ved herværende internationale organisationer m.v.).
    
    Af udlændinge- og integrationsministeren (Inger Støjberg).
    (Fremsættelse 07.02.2018).
    ","15:00","Christian Juhl"
"335"," 15:00
    (Ordfører)
    
      Mattias Tesfaye (S","
    Forhandlingerne er åbnet. Den første ordfører er hr. Mattias Tesfaye fra Socialdemokratiet. Værsgo.
    ","15:00","Christian Juhl"
"336"," 15:02
    
      Tredje næstformand (Christian Juhl","
    Danmark har den store glæde at lægge grund til rigtig mange FN-arbejdspladser her i København og arbejdspladser tilknyttet andre internationale organisationer, og det er noget, der styrker Danmark både økonomisk, politisk og kulturelt – det skal vi være glade for. De udlændinge, der arbejder for de her internationale organisationer, får i dag en særlig opholdstilladelse, der gælder, mens de arbejder her. Når de pensioneres, at der ligeledes en særlig mulighed for, at de kan få lov til at blive i Danmark. Det er de her særlige regler ved pensionering, som regeringen nu foreslår bliver beskrevet tydeligere. Af lovforslaget fremgår det, at det sker efter ønske fra organisationerne selv. Det fremgår også, at de pensionerede udlændinge skal have mulighed for at udføre frivilligt arbejde, og vi har som altid læst formuleringerne om dette med særlige interesse, men vi synes umiddelbart, at det fremstår godt og tydeligt, at det frivillige arbejde ikke må erstatte lønnet arbejde i Danmark.
    Vi har også læst høringssvarene og også de enkelte bekymrede kommentarer vedrørende detaljer i lovforslaget fra bl.a. Kommunernes Landsforening, FN og Retspolitisk Forening, men det virker umiddelbart, som om ministeriets svar giver god mening. Vi ser dog som altid frem til en god debat.
    Med de bemærkninger kan vi godt støtte lovforslaget.
    ","15:02","Mattias Tesfaye"
"337"," 15:02
    (Ordfører)
    
      Pernille Bendixen (DF","
    Tak til hr. Mattias Tesfaye. Der er ikke nogen korte bemærkninger. Så vi iler videre til fru Pernille Bendixen fra Dansk Folkeparti.
    ","15:02","Christian Juhl"
"338"," 15:04
    
      Tredje næstformand (Christian Juhl","
    Det lovforslag, vi behandler i dag, omhandler udlændinge, der arbejder for internationale virksomheder, og som derfor ikke er omfattet af de almindelige regler på udlændingeområdet om tidsubegrænset opholdstilladelse. Derfor kan der være personer, som har boet og arbejdet i Danmark i mange, mange år, men som ikke rigtig har mulighed for at blive her som pensionister.
    Det fremgår af lovforslaget, at det handler om en stigende interesse fra de internationale organisationers side om at give deres medarbejdere mulighed for at fortsætte deres ophold i Danmark. Men det fremgår ikke, hvor mange personer det reelt drejer sig om. Og det er i hvert fald et af de spørgsmål, vi gerne vil have svar på.
    Det foreslås, at en opholdstilladelse skal være betinget af, at udlændingen stiller en økonomisk sikkerhed på 50.000 kr. for en periode over 10 år. Men i den nye aftale om  familiesammenføringsregler har vi jo lavet en aftale om en økonomisk garantistillelse på 100.000 kr., og det er Dansk Folkepartis opfattelse, at den også skal gælde her.
    I lovforslaget lægges der op til, at mindreårige børn kan få ophold og bo hos deres forældre. Spørgsmålet er så, om der skal betales børn- og ungeydelse til de børn, eller om børnene ikke udløser en børn- og ungeydelse, da forældrene jo ikke må modtage offentlige ydelser i Danmark. Det er også noget, vi gerne vil have svar på.
    For Dansk Folkeparti er det uholdbart, at visse tyrkiske statsborgere ikke skal leve op til eventuelle nye regler på grund af en gammel aftale mellem EU og Tyrkiet. For os at se var det bedre at afsøge muligheden for ikke at være en del af en sådan aftale, som jo helt åbenlyst forhindrer, at vi selv bestemmer, hvilke krav vi stiller til mennesker, der ønsker at bo og leve i Danmark.
    I Dansk Folkeparti har vi svært ved at forstå, at der med dette lovforslag ikke stilles krav om danskundervisning til børn og unge og krav om brugerbetalte integrationsprogrammer til de medarbejdere, som egentlig ønsker at leve her, efter at de er færdige med at arbejde. Og hvad er det for en pension, de medarbejdere skal have? Sparer de op, mens de arbejder, til den pension, så de sådan set kan være selvforsørgende resten af tiden, eller skal de ud at have en helt almindelig folkepension – hvordan skal det fungere? Det er også noget af det, vi gerne vil have svar på.
    Men ud over det er vi afventende i forhold til den videre proces og udvalgsbehandling. Tak for ordet.
    ","15:04","Pernille Bendixen"
"339"," 15:04
    (Ordfører)
    
      Marcus Knuth (V","
    Tak. Den næste ordfører er talerlisten er hr. Marcus Knuth fra Venstre, Danmarks liberale parti. Værsgo.
    ","15:04","Christian Juhl"
"340"," 15:07
    
      Tredje næstformand (Christian Juhl","
    Tak, hr. formand. Tak for ordet. Det er ikke nogen hemmelighed, at Venstre er den opfattelse, at Danmark skal være for dem, der kan og vil. For at gøre det muligt at afgøre, hvem der kan og vil, så må vi lovgivere være helt klare i mælet om forventninger og krav.
    Regeringen ønsker med lovforslaget en ny ordning for tildeling af opholdstilladelse for udlændinge, der har arbejdet ved internationale organisationer såsom FN i Danmark, og for deres ægtefælle, der nu står foran en pensionering, men som fortsat ønsker opholdstilladelse i Danmark. Ordningen skal netop skabe mere klarhed om reglerne for tildeling af de pågældende opholdstilladelser, da man ved pensionering ikke længere er omfattet af den opholdstilladelse, der fulgte med ansættelsen ved den internationale organisation.
    Da lovforslaget således har til hensigt at løse det problem, som internationale organisationer selv peger på, er det vigtigt, at vi tager teten og løser de praktiske udfordringer, uklarheder, som den nuværende lov skaber. På den måde kan vi også få større kontrol med de krav, der stilles til de pågældende udlændinge. Det skal vi udnytte.
    Samtidig er det mig magtpåliggende at nævne, at de internationale organisationer er vigtige at have i Danmark. Mange af deres medarbejdere kommer til Danmark efter at have taget uddannelse osv. i et andet land, og de kommer til Danmark i en voksen alder, hvor de ikke har ligget det danske system til last på nogen økonomisk eller anden måde; det vil sige, at de i høj grad kommer til Danmark for at bidrage. En vedtagelse af lovforslaget vil tilvejebringe den interesse, da organisationerne nemmere vil have mulighed for at rekruttere udenlandsk arbejdskraft.
    Med lovforslaget giver vi netop organisationen klarhed i lovgivningen, således at der ikke hersker tvivl, når snakken falder på muligheden for pension i Danmark. Hvis man sidder og kigger på, om man skal arbejde i Danmark og måske pensioneres i Danmark bagefter, så er det vigtigt for de her mennesker at have fuldstændig klare regler for, hvad situationen er i Danmark. Det mener jeg er positivt for Danmarks renommé, og det skal vi værne om.
    Den nye ordning indeholder en række konkrete krav både til den udlænding, der ønsker opholdstilladelse, og til vedkommendes ægtefælle. I Venstre synes vi, at det er en rigtig god idé, at der stilles konkrete krav til tilknytningen til Danmark og til dansk sprogkundskab. Derfor kan jeg kun rose kravet om 12 års ophold i Danmark og kravet om en bestået danskprøve 1. Det går alt sammen hånd i hånd med det at kunne leve et velfungerende liv i det danske samfund både før og efter pensioneringen. Derfor støtter Venstre lovforslaget.
    ","15:07","Marcus Knuth"
"341"," 15:07
    (Ordfører)
    
      Johanne Schmidt-Nielsen (EL","
    Tak til hr. Marcus Knuth. Der er ikke nogen korte bemærkninger. Den næste ordfører er fru Johanne Schmidt-Nielsen fra Enhedslisten.
    ","15:07","Christian Juhl"
"342"," 15:09
    
      Tredje næstformand (Christian Juhl","
    Som de foregående ordførere har sagt, handler det her lovforslag om at give udlændinge, som har været ansat ved en international organisation her i Danmark – det kunne f.eks. være en FN-organisation eller en EU-institution – bedre mulighed for at blive i Danmark, når de går på pension, hvis de altså lever op til en række krav. De skal have været her i Danmark i 12 år, de skal have bestået det, der hedder Dansk 1, de skal have tilknytning til Danmark, og der stilles også krav om økonomisk sikkerhed m.v. Lovforslaget giver også en eventuel ægtefælle eller samlever mulighed for at blive, og det gælder også børn, selv om far eller mor er gået på pension. Og i Enhedslisten støtter vi selvfølgelig det her lovforslag.
    Der var en temmelig trist sag for et års tid siden, hvor en 60-årig amerikansk kvinde fik besked på at forlade landet, da hun skulle på pension, efter at hun havde boet og arbejdet 32 år her i Danmark. Hun havde arbejdet for organisationen WHO, og jeg tror, det kom bag på den kvinde, da hun fik besked på, at efter 32 år – hun kom til Danmark som 28-årig – kunne hun godt pakke sin kuffert og rejse igen. Jeg tror såmænd også, det kom bag på mange politikere, at lovgivningen var sådan. I hvert fald står vi nu med det her lovforslag, og det synes jeg er en god ting.
    Man kan selvfølgelig diskutere, om 12 år er for skrapt et krav. Det er der også nogle der peger på i høringssvarene. Men alt i alt er det her lovforslag jo helt entydigt et skridt i den rigtige retning. Så vi stemmer selvfølgelig for.
    ","15:09","Johanne Schmidt-Nielsen"
"343"," 15:09
    (Ordfører)
    
      Henrik Dahl (LA","
    Tak for det. Her er der heller ikke nogen korte bemærkninger. Og vi iler videre til hr. Henrik Dahl fra Liberal Alliance.
    ","15:09","Christian Juhl"
"344"," 15:11
    
      Tredje næstformand (Christian Juhl","
    Tak for det. Lovforslag L 140 giver mulighed for opholdstilladelse til folk, der ønsker at pensionere sig i Danmark, og som har arbejdet i en længere årrække på en midlertidig opholdstilladelse, som de har fået af Udenrigsministeriet. Og det er typisk folk, der arbejder i internationale organisationer, som det drejer sig om.
    Gruppen her er jo svær at indplacere. De almindelige regler om opholdstilladelse bygger på, at man er i samfundet og bidrager, og så gives man nogle rettigheder i takt med det bidrag, man yder. Og har man arbejdet en årrække, kan man få permanent ophold og måske søge om dansk statsborgerskab. Den her gruppe er jo anderledes, fordi man har haft nogle andre løn- og ansættelsesvilkår, så de er altså ikke særlig nemme at indplacere i det almindelige system.
    Her synes jeg at man har fundet en god og rimelig ordning, sådan som de foregående ordførere også har peget på, så folk, der har været her i mange år og er faldet til, kan få lov til at pensionere sig selv, så længe de ikke ligger nogen til last og i øvrigt kan begå sig i det danske samfund. Det er et godt forslag, som vi naturligvis bakker op om. Tak for ordet.
    ","15:11","Henrik Dahl"
"345"," 15:11
    (Ordfører)
    
      Josephine Fock (ALT","
    Tak til hr. Henrik Dahl, og velkommen til fru Josephine Fock fra Alternativet.
    ","15:11","Christian Juhl"
"346"," 15:13
    
      Tredje næstformand (Christian Juhl","
    Vi skal i dag førstebehandle lovforslaget fra regeringen, som omhandler opholdstilladelse ved pensionering til tidligere ansatte med herværende internationale organisationer, EU-institutioner og lignende. Lovforslaget er afstedkommet af bl.a. sagen om den kvinde, der havde været i Danmark i 32 år og arbejdet for en af de her organisationer, og som så blev bedt om at rejse hjem igen. Derfor er Alternativet jo rigtige glade for, at regeringen tager initiativ til at sørge for, at den slags sager ikke gentager sig, men at folk så kan blive i Danmark.
    I dag er opholdstilladelsen for arbejdstagere i herværende internationale organisationer begrænset til ansættelsesforholdets varighed og kan ikke gøres tidsubegrænset. Det samme gælder så for eventuelle ægtefæller og mindreårige børn. Med lovforslaget vil man gøre det muligt for udlændinge, som har været ansat ved f.eks. en international organisation i Danmark, at få en tidsbegrænset opholdstilladelse, når vedkommende går på pension, såfremt en række betingelser er opfyldt. De betingelser er, at udlændingen skal være minimum 60 år, skal gå på pension, have haft 12 års uafbrudt ophold i Danmark, bestået danskprøve 1, være selvforsørgende og kunne stille økonomisk sikkerhed for eventuelle fremtidige udgifter til offentlig forsørgelse og skal have haft en tilknytning til Danmark. Det betyder så også, at det efterfølgende vil være muligt for de her personer at søge permanent ophold i Danmark. Samtidig vil man åbne op for, at de her personer har ret til at tage frivilligt, ulønnet arbejde, mens de opholder sig i Danmark.
    Så foreslås det også i lovforslaget, at ægtefæller eller faste samlevere og mindreårige børn kan få opholdstilladelse efterfølgende, hvis de har haft opholdstilladelse her, mens deres ægtefælle, samlever eller forældre har arbejdet i Danmark. Der stilles også her en række betingelser, som jeg ikke vil komme nærmere ind på.
    Jeg vil sige, at vi i Alternativet er rigtig positive over for det her forslag, da vi jo netop har set en række eksempler på mennesker, som har boet og arbejdet en stor del af deres liv i Danmark, men som efterfølgende har stået i en situation, hvor de ikke har fået mulighed for at blive i Danmark. Så vi er rigtig glade for, at regeringen imødegår den her problematik og også har taget stilling til eventuelle ægtefæller, faste samlevere og mindreårige børn.
    Det er ikke nogen hemmelighed, at vi i Alternativet i forvejen finder reglerne for midlertidig og permanent opholdstilladelse stramme. Vi havde gerne set, at ordningen var mere lempelig, både over for udlændingene og deres eventuelle ægtefæller eller samlevere og eventuelle børn, da det handler om mennesker, som ofte har boet og arbejdet i Danmark en stor del af deres liv, og der ikke kan herske nogen tvivl om, at de har en tilknytning til Danmark.
    Men det er bestemt et skridt i den rigtige retning, og derfor bakker vi selvfølgelig også op om forslaget.
    ","15:13","Josephine Fock"
"347"," 15:14
    (Ordfører)
    
      Andreas Steenberg (RV","
    Tak til fru Josephine Fock. Jeg kan se, at Det Radikale Venstres ordfører hedder Andreas Steenberg. Velkommen.
    ","15:14","Christian Juhl"
"348"," 15:15
    
      Tredje næstformand (Christian Juhl","
    Ja, fru Sofie Carsten Nielsen er fraværende af private årsager, så derfor holder jeg Radikale Venstres tale i hendes fravær.
    I Radikale Venstre mener vi, at der er behov for klarhed i forhold til opholdsgrundlaget for udenlandske ansatte ved internationale organisationer og virksomheder i Danmark, også for deres familier og særlig efter pensionering. På Udenrigsministeriets initiativ kommer det her lovforslag, og vi synes, det, der lægges op til, er rimeligt og ordentligt. Vi synes også, at alt andet bare manglede.
    Man skal kunne forsørge sig selv fremtidigt under pensionering, have boet 12 år i Danmark, være over 60 år, og så skal man kunne dansk på niveau 1.
    Vi synes, det er godt, at der med det her lovforslag bliver sagt meget klart og tydeligt, at Danmark er et land, hvor dygtige udlændinge og udenlandske organisationer er velkomne, og at vi glæder os over, at man slår sig ned. Vi er glade for lovforslaget. Vi har haft det på vores ønskeliste længe, for vi har brug for de her udenlandske organisationer og de udlændinge, og derfor støtter vi lovforslaget i Radikale Venstre.
    ","15:15","Andreas Steenberg"
"349"," 15:15
    (Ordfører)
    
      Holger K. Nielsen (SF","
    Tak til hr. Andreas Steenberg, og velkommen til hr. Holger K. Nielsen fra Socialistisk Folkeparti.
    ","15:15","Christian Juhl"
"350"," 15:16
    
      Tredje næstformand (Christian Juhl","
    Jeg har ikke så meget at tilføje i forhold til tidligere ordførere. Vi støtter også det her lovforslag. Vi er enige i den bagvedliggende intention fra regeringen om, at Danmark skal være et attraktivt land for internationale organisationer, f.eks. FN. Deri ligger jo også, at vi, om jeg så må sige, er i stand til at tilbyde de medarbejdere, der er der, hvad jeg vil kalde rimelige vilkår.
    Det her forslag er udtryk for en rimelighed, i forhold til at mennesker, der har arbejdet i de her organisationer i mindst 12 år, kan få mulighed for at blive i Danmark og også modtage den pension, de har optjent i de respektive organisationer. Der er jo ikke tale om, at de kommer til at ligge Danmark til last på nogen måde. Der er tale om, at de får lov til at blive her i Danmark, i forlængelse af de har levet her i mange år. Det tror jeg vil give en berigelse for det danske samfund, og derfor er det her dybt fornuftigt, og derfor støtter vi det.
    ","15:16","Holger K. Nielsen"
"351"," 15:16
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Tak til hr. Holger K. Nielsen. Jeg ser ikke flere ordførere, der ønsker ordet, så jeg vil gerne byde hjertelig velkommen til den højtærede udlændinge- og integrationsminister. Velkommen.
    ","15:16","Christian Juhl"
"352"," 15:21
    
      Tredje næstformand (Christian Juhl","
    Tak. Sjældent har man følt så velkommen på talerstolen hernede. Men mange tak for indlæggene til det her lovforslag. Som bekendt, og som flere ordførere også har nævnt, er formålet med lovforslaget, at udlændinge, der har arbejdet ved internationale organisationer, EU-institutioner eller lignende her i landet, får klarhed over deres mulighed for at blive i Danmark, når de går på pension.
    Danmark skal være et attraktivt land for internationale organisationer, og lovforslaget skal være med til at sikre, at incitamentet til at etablere sig i Danmark bibeholdes. Behovet for klare regler har særlig vist sig efter FN-byens åbning her i København, og interessen for at kunne blive i Danmark i forbindelse med pension har således været stigende siden 2013, hvor FN-byen jo åbnede. Med henblik på at skabe en sådan klarhed foreslås det at indføre en ny opholdsordning for udlændinge, der har arbejdet ved internationale organisationer og lignende her i landet, og som går på pension. Ordningen vil også omfatte en eventuel medfølgende ægtefælle eller fast samlever og selvfølgelig også mindreårige børn.
    Udlændinge, der arbejder ved internationale organisationer og lignende her i landet, får i dag opholdstilladelse af Udenrigsministeriet. Det samme gælder for udlændingens medfølgende ægtefælle eller faste samlever og børn, og opholdstilladelsen efter denne særlige ordning er begrænset til ansættelsesforholdets varighed og kan ikke gøres tidsubegrænset. Når ansættelsen ophører og udlændingen går på pension, kan der i dag meddeles opholdstilladelse, hvis der foreligger ganske særlige grunde. Der er tale om en konkret, skønsmæssig vurdering.
    Regeringen ønsker at tydeliggøre retsstillingen for den nævnte gruppe, så de på forhånd ved, hvilke krav de mødes med for at kunne blive i Danmark, når de pensioneres. Lovforslaget betyder, at der for den pågældende kreds af udlændinge kommer til at blive fastsat klare og gennemskuelige krav i loven, som skal være opfyldt, for at de fortsat kan opholde sig her i Danmark.
    Ud over at vedkommende skal være gået på pension, er det med lovforslaget et krav, at udlændingen skal være fyldt 60 år. Det er også et krav, at den pågældende har boet her i landet uafbrudt i de seneste 12 år og i hele denne periode har haft opholdstilladelse som ansat ved en international organisation, en EU-institution eller lignende.
    Efter regeringens opfattelse kan et langvarigt ophold i Danmark dog ikke i sig selv begrunde ret til fortsat ophold. Retten til fortsat ophold i Danmark betinges derfor af, at den pågældende kan leve op til visse yderligere krav. Ret til ophold i forbindelse med pension vil derfor også blive betinget af, at udlændingen har opnået en tilknytning til Danmark, at udlændingen har bestået en danskprøve, og at udlændingen kan forsørge sig selv. Den pågældende ægtefælle eller samlever og mindreårige børn, der har været her i Danmark sammen med udlændingen, kan også meddeles opholdstilladelse. Familiens ret til ophold vil også være betinget af bl.a. selvforsørgelse.
    Endvidere indeholder lovforslaget forslag om de betingelser, der skal være opfyldt, for at den pågældende kan opnå tidsubegrænset opholdstilladelse, og kravene svarer i vidt omfang til de krav, der normalt gælder for meddelelse af tidsubegrænset opholdstilladelse.
    Det er efter min opfattelse sådan, at lovforslaget kan give den ønskede klarhed om muligheden for at blive i Danmark, når ansatte ved internationale organisationer går på pension.
    Til sidst er der vist kun at sige tak for behandlingen her i Folketinget af det her forslag i dag. Skulle der være behov for yderligere klarhed over nogle ting, stiller jeg mig selvfølgelig til rådighed, både her i dag, men også skriftligt senere hen.
    ","15:21","Inger Støjberg"
"353"," 15:21
    
      Pernille Bendixen (DF","
    Der er behov for yderligere klarhed. Der er nemlig en kort bemærkning fra fru Pernille Bendixen. Værsgo.
    ","15:21","Christian Juhl"
"354"," 15:21
    
      Tredje næstformand (Christian Juhl","
    Tak til ministeren. Som jeg også nævnte i min ordførertale, er vi egentlig lidt undrende over for, hvorfor det er, man ikke stiller krav om danskundervisning til børnene. Man stiller det jo til forældrene, når de skal være her. Men børnene vil jo faktisk kunne være her i en lang periode uden at stifte bekendtskab med det danske sprog.
    ","15:21","Pernille Bendixen"
"355"," 15:21
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Ministeren.
    ","15:21","Christian Juhl"
"356"," 15:22
    
      Tredje næstformand (Christian Juhl","
    Ja, det kan man selvfølgelig godt sige, men omvendt vil jeg sige, at hvis nu forældrene rent faktisk taler dansk, så vil det jo uvægerlig også komme til at smitte af på børnene. Det er sådan set lidt den modsatte diskussion af den, vi ofte har om ghettoområderne, hvor der ikke bliver talt dansk i hjemmet, og børnene derfor ofte har det svært i skolen.
    Så jeg er egentlig ikke umiddelbart så bekymret for den del, især heller ikke, når man ser på, at man jo må antage, at de her mennesker jo netop er nogle, der gerne vil forblive i Danmark, og derfor også har en meget stor interesse i, at deres børn selvfølgelig også falder godt til her.
    ","15:22","Inger Støjberg"
"357"," 15:22
    
      Pernille Bendixen (DF","
    Spørgeren.
    ","15:22","Christian Juhl"
"358"," 15:22
    
      Tredje næstformand (Christian Juhl","
    Det kan selvfølgelig godt være, at det er et lidt teknisk spørgsmål eller et hypotetisk spørgsmål, men det er jo alligevel også, ligesom i ghettosnakken, vigtigt, at man lærer sproget. Hypotetisk set kunne de børn jo godt være her uden at lære et ord dansk. Er det ikke korrekt?
    ","15:22","Pernille Bendixen"
"359"," 15:22
    
      Udlændinge- og integrationsministeren (Inger Støjberg","
    Ministeren.
    ","15:22","Christian Juhl"
"360"," 15:22
    
      Tredje næstformand (Christian Juhl","
    Der vil jeg netop lægge vægt på det hypotetiske i det, for hvis man som voksen taler sproget, og man har ambitioner om at forblive i Danmark, så vil man selvfølgelig også lære sine børn sproget, i det her tilfælde altså dansk. Sådan tror jeg også at det ville være, hvis danskerne rejste til udlandet. Hvis man bosatte sig i Japan og havde planer om at blive der resten af sit liv, og man i øvrigt selv talte japansk, så ville man også få børnene til at lære sproget.
    ","15:22","Inger Støjberg"
"361"," 15:23
    Forhandling
    
      Tredje næstformand (Christian Juhl","
    Mange tak til ministeren.
    Da der ikke er flere, som har bedt om ordet, er forhandlingen sluttet.
    Jeg foreslår, at lovforslaget henvises til Udlændinge- og Integrationsudvalget. Hvis ikke nogen af jer gør indsigelse, betragter jeg det som vedtaget.
    Det er vedtaget.
    Det sidste punkt på dagsordenen er:
    
      3) 1. behandling af lovforslag nr. L 145:
    
    
      Forslag til lov om ændring af udlændingeloven. (Indkvartering og forsørgelse af flygtninge og asylansøgere, advisering af kommunerne om visse afgørelser i klagesager og ændring af beregningen af varigheden af et indrejseforbud).
    
    Af udlændinge- og integrationsministeren (Inger Støjberg).
    (Fremsættelse 08.02.2018).
    ","15:23","Christian Juhl"
"362"," 15:23
    (Ordfører)
    
      Mattias Tesfaye (S","
    Forhandlingen er åbnet, og den første ordfører i rækken er hr. Mattias Tesfaye fra Socialdemokratiet.
    ","15:23","Christian Juhl"
"363"," 15:25
    
      Tredje næstformand (Christian Juhl","
    Tak. Vi skal i dag diskutere et lovforslag, der samler en række mindre justeringer af udlændingeloven.
    For det første skal reglerne om asylansøgeres private indkvartering og adgang til arbejdsmarkedet skærpes, så mennesker udelukkes fra ordningen, hvis de er eller bliver dømt noget andet end fængsel, men som giver anledning til frihedsberøvelse, for et brud på loven, der ville have medført frihedsstraf. Det virker fornuftigt.
    For det andet foreslås det, at mindreårige asylansøgere kan bo sammen med deres herboende forældre, mens deres sag behandles. Samtidig skal forsørgelsespligten overgå fra staten til forældrene. Jeg må indrømme, at jeg troede, at det allerede fremgik af loven, men nu bliver det i hvert fald præciseret.
    For det tredje skal sager om inddragelse eller nægtelse af forlængelse af opholdstilladelse automatisk indbringes for Flygtningenævnet. Vi har fra Socialdemokratiets side foreslået, at man i højere grad skal erstatte den automatiske indbringelse for nævnet med et aktivt valg mellem første og anden instans i selve ansøgningsprocessen, men for de her grupper, hvor opholdstilladelsen enten inddrages eller ikke forlænges, virker det fornuftigt med en automatisk indbringelse for nævnet.
    For det fjerde foreslår regeringen, at kommunerne orienterer sig om udfaldet af klager over afgørelser om inddragelse, nægtelse, forlængelse og bortfald af opholdstilladelse. Også det kan vi støtte.
    Endelig vil dansk lovgivning blive finjusteret – vil jeg kalde det – som følge af en dom fra EU-Domstolen.
    Alt i alt betragter vi det her lovforslag som forholdsvis ukontroversielt og kan derfor godt støtte ændringerne. Vi ser frem til lovbehandlingen.
    ","15:25","Mattias Tesfaye"
"364"," 15:25
    (Ordfører)
    
      Pernille Bendixen (DF","
    Tak til hr. Mattias Tesfaye. Det udfordrede ingen andre ordførere, så vi går over til fru Pernille Bendixen fra Dansk Folkeparti. Velkommen.
    ","15:25","Christian Juhl"
